year_film,category,nominee,movie_title,sagwin
2000,picture,hugh o'conor,chocolat,False
2000,picture,john wood,chocolat,False
2000,picture,johnny depp,chocolat,False
2000,picture,judi dench,chocolat,False
2000,picture,juliette binoche,chocolat,False
2000,picture,lena olin,chocolat,False
2000,picture,leslie caron,chocolat,False
2000,picture,peter stormare,chocolat,False
2000,picture,connie nielsen,gladiator,False
2000,picture,derek jacobi,gladiator,False
2000,picture,djimon hounsou,gladiator,False
2000,picture,joaquin phoenix,gladiator,False
2000,picture,oliver reed,gladiator,False
2000,picture,richard harris,gladiator,False
2000,picture,russell crowe,gladiator,False
2000,picture,albert finney,traffic,True
2000,picture,amy irving,traffic,True
2000,picture,benicio del toro,traffic,True
2000,picture,benjamin bratt,traffic,True
2000,picture,catherine zeta-jones,traffic,True
2000,picture,"clifton collins, jr",traffic,True
2000,picture,dw moffett,traffic,True
2000,picture,dennis quaid,traffic,True
2000,picture,don cheadle,traffic,True
2000,picture,erika christensen,traffic,True
2000,picture,jacob vargas,traffic,True
2000,picture,james brolin,traffic,True
2000,picture,luis guzman,traffic,True
2000,picture,michael douglas,traffic,True
2000,picture,miguel ferrer,traffic,True
2000,picture,peter riegert,traffic,True
2000,picture,steven bauer,traffic,True
2000,picture,tomas milian,traffic,True
2000,picture,topher grace,traffic,True
2000,tv,,ally mcbeal,False
2000,tv,calista flockhart,ally mcbeal,False
2000,tv,greg germann,ally mcbeal,False
2000,tv,james legros,ally mcbeal,False
2000,tv,jane krakowski,ally mcbeal,False
2000,tv,lisa nicole carson,ally mcbeal,False
2000,tv,lucy liu,ally mcbeal,False
2000,tv,peter macnicol,ally mcbeal,False
2000,tv,portia de rossi,ally mcbeal,False
2000,tv,"robert downey, jr",ally mcbeal,False
2000,tv,vonda shepard,ally mcbeal,False
2000,tv,,frasier,False
2000,tv,david hyde pierce,frasier,False
2000,tv,jane leeves,frasier,False
2000,tv,john mahoney,frasier,False
2000,tv,kelsey grammer,frasier,False
2000,tv,peri gilpin,frasier,False
2000,tv,,friends,False
2000,tv,courteney cox,friends,False
2000,tv,david schwimmer,friends,False
2000,tv,jennifer aniston,friends,False
2000,tv,lisa kudrow,friends,False
2000,tv,matt le blanc,friends,False
2000,tv,matthew perry,friends,False
2000,tv,,sex and the city,False
2000,tv,cynthia nixon,sex and the city,False
2000,tv,kim cattrall,sex and the city,False
2000,tv,kristin davis,sex and the city,False
2000,tv,sarah jessica parker,sex and the city,False
2000,tv,,will & grace,True
2000,tv,debra messing,will & grace,True
2000,tv,eric mccormack,will & grace,True
2000,tv,megan mullally,will & grace,True
2000,tv,sean hayes,will & grace,True
2000,tv,,er,False
2000,tv,alex kingston,er,False
2000,tv,anthony edwards,er,False
2000,tv,erik palladino,er,False
2000,tv,eriq la salle,er,False
2000,tv,goran visnjic,er,False
2000,tv,julianna margulies,er,False
2000,tv,kellie martin,er,False
2000,tv,laura innes,er,False
2000,tv,maura tierney,er,False
2000,tv,michael michele,er,False
2000,tv,ming-na wen,er,False
2000,tv,noah wyle,er,False
2000,tv,paul mccrane,er,False
2000,tv,,law & order,False
2000,tv,angie harmon,law & order,False
2000,tv,dianne wiest,law & order,False
2000,tv,jerry orbach,law & order,False
2000,tv,jesse l martin,law & order,False
2000,tv,s epatha merkerson,law & order,False
2000,tv,sam waterston,law & order,False
2000,tv,steven hill,law & order,False
2000,tv,,the practice,False
2000,tv,camryn manheim,the practice,False
2000,tv,dylan mcdermott,the practice,False
2000,tv,jason kravits,the practice,False
2000,tv,kelli williams,the practice,False
2000,tv,lara flynn boyle,the practice,False
2000,tv,lisa gay hamilton,the practice,False
2000,tv,marla sokoloff,the practice,False
2000,tv,michael badalucco,the practice,False
2000,tv,steve harris,the practice,False
2000,tv,,the sopranos,False
2000,tv,aida turturro,the sopranos,False
2000,tv,dominic chianese,the sopranos,False
2000,tv,drea de matteo,the sopranos,False
2000,tv,edie falco,the sopranos,False
2000,tv,james gandolfini,the sopranos,False
2000,tv,jamie-lynn sigler,the sopranos,False
2000,tv,lorraine bracco,the sopranos,False
2000,tv,michael imperioli,the sopranos,False
2000,tv,nancy marchand,the sopranos,False
2000,tv,robert iler,the sopranos,False
2000,tv,steven van zandt,the sopranos,False
2000,tv,tony sirico,the sopranos,False
2000,tv,vincent pastore,the sopranos,False
2000,tv,,the west wing,True
2000,tv,allison janney,the west wing,True
2000,tv,bradley whitford,the west wing,True
2000,tv,dule hill,the west wing,True
2000,tv,janel moloney,the west wing,True
2000,tv,john spencer,the west wing,True
2000,tv,martin sheen,the west wing,True
2000,tv,moira kelly,the west wing,True
2000,tv,richard schiff,the west wing,True
2000,tv,rob lowe,the west wing,True
2000,tv,calista flockhart,ally mcbeal,False
2000,tv,jane kaczmareck,malcolm in the middle,False
2000,tv,sarah jessica parker,sex and the city,True
2000,tv,debra messing,will & grace,False
2000,tv,megan mullally,will & grace,False
2000,tv,sally field,er,False
2000,tv,lauren graham,gilmore girls,False
2000,tv,sela ward,once and again,False
2000,tv,edie falco,the sopranos,False
2000,tv,allison janney,the west wing,True
2000,tv,gillian anderson,the x-files,False
2000,actress,juliette binoche,chocolat,False
2000,actress,julia roberts,erin brockovich,True
2000,actress,ellen burstyn,requiem for a dream,False
2000,actress,joan allen,the contender,False
2000,actress,laura linney,you can count on me,False
2000,supporting actress,frances mcdormand,almost famous,False
2000,supporting actress,kate hudson,almost famous,False
2000,supporting actress,julie walters,billy elliot,False
2000,supporting actress,judi dench,chocolat,True
2000,supporting actress,kate winslet,quills,False
2000,tv,elizabeth franz,arthur miller's death of a salesman,False
2000,tv,sally field,david copperfield,False
2000,tv,vanessa redgrave,if these walls could talk 2,True
2000,tv,judi dench,the last of the blonde bombshells,False
2000,tv,stockard channing,the truth about jane,False
2000,honorary,ruby dee,,True
2000,tv,peter macnicol,ally mcbeal,False
2000,tv,"robert downey, jr",ally mcbeal,True
2000,tv,david hyde pierce,frasier,False
2000,tv,kelsey grammer,frasier,False
2000,tv,sean hayes,will & grace,False
2000,tv,anthony edwards,er,False
2000,tv,dennis franz,nypd blue,False
2000,tv,tim daly,the fugitive,False
2000,tv,james gandolfini,the sopranos,False
2000,tv,martin sheen,the west wing,True
2000,actor,jamie bell,billy elliot,False
2000,actor,tom hanks,cast away,False
2000,actor,russell crowe,gladiator,False
2000,actor,geoffrey rush,quills,False
2000,actor,benicio del toro,traffic,True
2000,supporting actor,albert finney,erin brockovich,True
2000,supporting actor,joaquin phoenix,gladiator,False
2000,supporting actor,willem dafoe,shadow of the vampire,False
2000,supporting actor,gary oldman,the contender,False
2000,supporting actor,jeff bridges,the contender,False
2000,tv,brian dennehy,arthur miller's death of a salesman,True
2000,tv,james woods,dirty pictures,False
2000,tv,john lithgow,don quixote,False
2000,tv,danny glover,freedom song,False
2000,tv,alec baldwin,nuremberg,False
2000,tv,brian cox,nuremberg,False
1999,picture,allison janney,american beauty,True
1999,picture,annette bening,american beauty,True
1999,picture,chris cooper,american beauty,True
1999,picture,kevin spacey,american beauty,True
1999,picture,mena suvari,american beauty,True
1999,picture,peter gallagher,american beauty,True
1999,picture,thora birch,american beauty,True
1999,picture,wes bentley,american beauty,True
1999,picture,cameron diaz,being john malkovich,False
1999,picture,catherine keener,being john malkovich,False
1999,picture,charlie sheen,being john malkovich,False
1999,picture,john cusack,being john malkovich,False
1999,picture,john malkovich,being john malkovich,False
1999,picture,mary kay place,being john malkovich,False
1999,picture,orson bean,being john malkovich,False
1999,picture,alfred molina,magnolia,False
1999,picture,april grace,magnolia,False
1999,picture,jason robards,magnolia,False
1999,picture,jeremy blackman,magnolia,False
1999,picture,john c reilly,magnolia,False
1999,picture,julianne moore,magnolia,False
1999,picture,luis guzmán,magnolia,False
1999,picture,melinda dillon,magnolia,False
1999,picture,melora walters,magnolia,False
1999,picture,michael murphy,magnolia,False
1999,picture,philip baker hall,magnolia,False
1999,picture,philip seymour hoffman,magnolia,False
1999,picture,ricky jay,magnolia,False
1999,picture,tom cruise,magnolia,False
1999,picture,william h macy,magnolia,False
1999,picture,charlize theron,the cider house rules,False
1999,picture,delroy lindo,the cider house rules,False
1999,picture,erykah badu,the cider house rules,False
1999,picture,jane alexander,the cider house rules,False
1999,picture,kate nelligan,the cider house rules,False
1999,picture,kathy baker,the cider house rules,False
1999,picture,kieran culkin,the cider house rules,False
1999,picture,michael caine,the cider house rules,False
1999,picture,paul rudd,the cider house rules,False
1999,picture,tobey maguire,the cider house rules,False
1999,picture,patricia clarkson,the green  mile,False
1999,picture,barry pepper,the green mile,False
1999,picture,bonnie hunt,the green mile,False
1999,picture,david morse,the green mile,False
1999,picture,doug hutchison,the green mile,False
1999,picture,graham greene,the green mile,False
1999,picture,harry dean stanton,the green mile,False
1999,picture,james cromwell,the green mile,False
1999,picture,jeffrey demunn,the green mile,False
1999,picture,michael clarke duncan,the green mile,False
1999,picture,michael jeter,the green mile,False
1999,picture,sam rockwell,the green mile,False
1999,picture,tom hanks,the green mile,False
1999,tv,,ally mcbeal,False
1999,tv,calista flockhart,ally mcbeal,False
1999,tv,courtney thorne-smith,ally mcbeal,False
1999,tv,gil bellows,ally mcbeal,False
1999,tv,greg germann,ally mcbeal,False
1999,tv,jane krakowski,ally mcbeal,False
1999,tv,lisa nicole carson,ally mcbeal,False
1999,tv,lucy liu,ally mcbeal,False
1999,tv,peter macnicol,ally mcbeal,False
1999,tv,portia de rossi,ally mcbeal,False
1999,tv,vonda shepard,ally mcbeal,False
1999,tv,,everybody loves raymond,False
1999,tv,brad garrett,everybody loves raymond,False
1999,tv,doris roberts,everybody loves raymond,False
1999,tv,madylin sweeten,everybody loves raymond,False
1999,tv,patricia heaton,everybody loves raymond,False
1999,tv,peter boyle,everybody loves raymond,False
1999,tv,ray romano,everybody loves raymond,False
1999,tv,,frasier,True
1999,tv,david hyde pierce,frasier,True
1999,tv,jane leeves,frasier,True
1999,tv,john mahoney,frasier,True
1999,tv,kelsey grammer,frasier,True
1999,tv,peri gilpin,frasier,True
1999,tv,,friends,False
1999,tv,courteney cox,friends,False
1999,tv,david schwimmer,friends,False
1999,tv,jennifer aniston,friends,False
1999,tv,lisa kudrow,friends,False
1999,tv,matt le blanc,friends,False
1999,tv,matthew perry,friends,False
1999,tv,,sports night,False
1999,tv,felicity huffman,sports night,False
1999,tv,josh charles,sports night,False
1999,tv,joshua malina,sports night,False
1999,tv,peter krause,sports night,False
1999,tv,robert guillaume,sports night,False
1999,tv,sabrina lloyd,sports night,False
1999,tv,,er,False
1999,tv,alex kingston,er,False
1999,tv,anthony edwards,er,False
1999,tv,erik palladino,er,False
1999,tv,eriq la salle,er,False
1999,tv,gloria reuben,er,False
1999,tv,goran visnjic,er,False
1999,tv,julianna margulies,er,False
1999,tv,kellie martin,er,False
1999,tv,laura innes,er,False
1999,tv,michael michele,er,False
1999,tv,noah wyle,er,False
1999,tv,paul mccrane,er,False
1999,tv,,law & order,False
1999,tv,angie harmon,law & order,False
1999,tv,benjamin bratt,law & order,False
1999,tv,jerry orbach,law & order,False
1999,tv,jesse l martin,law & order,False
1999,tv,s epatha merkerson,law & order,False
1999,tv,sam waterston,law & order,False
1999,tv,steven hill,law & order,False
1999,tv,,nypd blue,False
1999,tv,andrea thompson,nypd blue,False
1999,tv,bill brochtrup,nypd blue,False
1999,tv,dennis franz,nypd blue,False
1999,tv,gordon clapp,nypd blue,False
1999,tv,james mcdaniel,nypd blue,False
1999,tv,kim delaney,nypd blue,False
1999,tv,nicholas turturro,nypd blue,False
1999,tv,rick schroder,nypd blue,False
1999,tv,,the practice,False
1999,tv,camryn manheim,the practice,False
1999,tv,dylan mcdermott,the practice,False
1999,tv,kelli williams,the practice,False
1999,tv,lara flynn boyle,the practice,False
1999,tv,lisa gay hamilton,the practice,False
1999,tv,marla sokoloff,the practice,False
1999,tv,michael badalucco,the practice,False
1999,tv,steve harris,the practice,False
1999,tv,,the sopranos,True
1999,tv,dominic chianese,the sopranos,True
1999,tv,edie falco,the sopranos,True
1999,tv,james gandolfini,the sopranos,True
1999,tv,jamie-lynn sigler,the sopranos,True
1999,tv,lorraine bracco,the sopranos,True
1999,tv,michael imperioli,the sopranos,True
1999,tv,nancy marchand,the sopranos,True
1999,tv,robert iler,the sopranos,True
1999,tv,steven van zandt,the sopranos,True
1999,tv,tony sirico,the sopranos,True
1999,tv,vincent pastore,the sopranos,True
1999,tv,calista flockhart,ally mcbeal,False
1999,tv,lucy liu,ally mcbeal,False
1999,tv,lisa kudrow,friends,True
1999,tv,sarah jessica parker,sex and the city,False
1999,tv,tracey ullman,tracey takes on,False
1999,tv,annie potts,any day now,False
1999,tv,edie falco,the sopranos,True
1999,tv,lorraine bracco,the sopranos,False
1999,tv,nancy marchand,the sopranos,False
1999,tv,gillian anderson,the x-files,False
1999,actress,annette bening,american beauty,True
1999,actress,hilary swank,boys don't cry,False
1999,actress,meryl streep,music of the heart,False
1999,actress,julianne moore,the end of the affair,False
1999,actress,janet mcteer,tumbleweeds,False
1999,supporting actress,cameron diaz,being john malkovich,False
1999,supporting actress,catherine keener,being john malkovich,False
1999,supporting actress,chloë sevigny,boys don't cry,False
1999,supporting actress,angelina jolie,"girl, interrupted",True
1999,supporting actress,julianne moore,magnolia,False
1999,tv,judy davis,a cooler climate,False
1999,tv,sally field,a cooler climate,False
1999,tv,halle berry,introducing dorothy dandridge,True
1999,tv,helen mirren,the passion of ayn rand,False
1999,tv,kathy bates,the wonderful world of disney presents: annie,False
1999,honorary,ossie davis,,True
1999,tv,peter macnicol,ally mcbeal,False
1999,tv,ray romano,everybody loves raymond,False
1999,tv,david hyde pierce,frasier,False
1999,tv,kelsey grammer,frasier,False
1999,tv,michael j fox,spin city,True
1999,tv,dennis franz,nypd blue,False
1999,tv,rick schroder,nypd blue,False
1999,tv,james gandolfini,the sopranos,True
1999,tv,martin sheen,the west wing,False
1999,tv,david duchovny,the x-files,False
1999,actor,kevin spacey,american beauty,True
1999,actor,philip seymour hoffman,flawless,False
1999,actor,jim carrey,man on the moon,False
1999,actor,denzel washington,the hurricane,False
1999,actor,russell crowe,the insider,False
1999,supporting actor,chris cooper,american beauty,False
1999,supporting actor,tom cruise,magnolia,False
1999,supporting actor,michael caine,the cider house rules,True
1999,supporting actor,michael clarke duncan,the green mile,False
1999,supporting actor,haley joel osment,the sixth sense,False
1999,tv,patrick stewart,a christmas carol,False
1999,tv,george c scott,inherit the wind,False
1999,tv,hank azaria,oprah winfrey presents: tuesdays with morrie,False
1999,tv,jack lemmon,oprah winfrey presents: tuesdays with morrie,True
1999,tv,peter fonda,the passion of ayn rand,False
1998,picture,amerigo fontani,life is beautiful,False
1998,picture,giorgio cantarini,life is beautiful,False
1998,picture,giuliana lojodice,life is beautiful,False
1998,picture,giustino durano,life is beautiful,False
1998,picture,horst bucholz,life is beautiful,False
1998,picture,marisa paredes,life is beautiful,False
1998,picture,nicoletta braschi,life is beautiful,False
1998,picture,roberto benigni,life is beautiful,False
1998,picture,sergio bustric,life is beautiful,False
1998,picture,annette badland,little voice,False
1998,picture,brenda blethyn,little voice,False
1998,picture,ewan mcgregor,little voice,False
1998,picture,jane horrocks,little voice,False
1998,picture,jim broadbent,little voice,False
1998,picture,michael caine,little voice,False
1998,picture,philip jackson,little voice,False
1998,picture,adam goldberg,saving private ryan,False
1998,picture,barry pepper,saving private ryan,False
1998,picture,edward burns,saving private ryan,False
1998,picture,giovanni ribisi,saving private ryan,False
1998,picture,jeremy davies,saving private ryan,False
1998,picture,matt damon,saving private ryan,False
1998,picture,tom hanks,saving private ryan,False
1998,picture,tom sizemore,saving private ryan,False
1998,picture,vin diesel,saving private ryan,False
1998,picture,antony sher,shakespeare in love,True
1998,picture,ben affleck,shakespeare in love,True
1998,picture,colin firth,shakespeare in love,True
1998,picture,geoffrey rush,shakespeare in love,True
1998,picture,gwyneth paltrow,shakespeare in love,True
1998,picture,imelda staunton,shakespeare in love,True
1998,picture,jim carter,shakespeare in love,True
1998,picture,joseph fiennes,shakespeare in love,True
1998,picture,judi dench,shakespeare in love,True
1998,picture,mark williams,shakespeare in love,True
1998,picture,martin clunes,shakespeare in love,True
1998,picture,rupert everett,shakespeare in love,True
1998,picture,simon callow,shakespeare in love,True
1998,picture,tom wilkinson,shakespeare in love,True
1998,picture,david kelly,waking ned devine,False
1998,picture,fionnula flanagan,waking ned devine,False
1998,picture,ian bannen,waking ned devine,False
1998,picture,james nesbitt,waking ned devine,False
1998,picture,susan lynch,waking ned devine,False
1998,tv,,3rd rock from the sun,False
1998,tv,elmarie wendel,3rd rock from the sun,False
1998,tv,french stewart,3rd rock from the sun,False
1998,tv,jane curtin,3rd rock from the sun,False
1998,tv,john lithgow,3rd rock from the sun,False
1998,tv,joseph gordon-levitt,3rd rock from the sun,False
1998,tv,kristen johnston,3rd rock from the sun,False
1998,tv,simbi khali,3rd rock from the sun,False
1998,tv,wayne knight,3rd rock from the sun,False
1998,tv,,ally mcbeal,True
1998,tv,calista flockhart,ally mcbeal,True
1998,tv,courtney thorne-smith,ally mcbeal,True
1998,tv,gil bellows,ally mcbeal,True
1998,tv,greg germann,ally mcbeal,True
1998,tv,jane krakowski,ally mcbeal,True
1998,tv,lisa nicole carson,ally mcbeal,True
1998,tv,lucy liu,ally mcbeal,True
1998,tv,peter macnicol,ally mcbeal,True
1998,tv,portia de rossi,ally mcbeal,True
1998,tv,vonda shepard,ally mcbeal,True
1998,tv,,everybody loves raymond,False
1998,tv,brad garrett,everybody loves raymond,False
1998,tv,doris roberts,everybody loves raymond,False
1998,tv,madylin sweeten,everybody loves raymond,False
1998,tv,patricia heaton,everybody loves raymond,False
1998,tv,peter boyle,everybody loves raymond,False
1998,tv,ray romano,everybody loves raymond,False
1998,tv,david hyde pierce,frasier,False
1998,tv,jane leeves,frasier,False
1998,tv,john mahoney,frasier,False
1998,tv,kelsey grammer,frasier,False
1998,tv,peri gilpin,frasier,False
1998,tv,,friends,False
1998,tv,,friends,False
1998,tv,courteney cox,friends,False
1998,tv,david schwimmer,friends,False
1998,tv,jennifer aniston,friends,False
1998,tv,lisa kudrow,friends,False
1998,tv,matt le blanc,friends,False
1998,tv,matthew perry,friends,False
1998,tv,,er,True
1998,tv,alex kingston,er,True
1998,tv,anthony edwards,er,True
1998,tv,eriq la salle,er,True
1998,tv,george clooney,er,True
1998,tv,gloria reuben,er,True
1998,tv,julianna margulies,er,True
1998,tv,kellie martin,er,True
1998,tv,laura innes,er,True
1998,tv,noah wyle,er,True
1998,tv,,law & order,False
1998,tv,angie harmon,law & order,False
1998,tv,benjamin bratt,law & order,False
1998,tv,carey lowell,law & order,False
1998,tv,jerry orbach,law & order,False
1998,tv,s epatha merkerson,law & order,False
1998,tv,sam waterston,law & order,False
1998,tv,steven hill,law & order,False
1998,tv,,nypd blue,False
1998,tv,andrea thompson,nypd blue,False
1998,tv,dennis franz,nypd blue,False
1998,tv,gordon clapp,nypd blue,False
1998,tv,james mcdaniel,nypd blue,False
1998,tv,jimmy smits,nypd blue,False
1998,tv,kim delaney,nypd blue,False
1998,tv,nicholas turturro,nypd blue,False
1998,tv,sharon lawrence,nypd blue,False
1998,tv,,the practice,False
1998,tv,camryn manheim,the practice,False
1998,tv,dylan mcdermott,the practice,False
1998,tv,kelli williams,the practice,False
1998,tv,lara flynn boyle,the practice,False
1998,tv,lisa gay hamilton,the practice,False
1998,tv,marla sokoloff,the practice,False
1998,tv,michael badalucco,the practice,False
1998,tv,steve harris,the practice,False
1998,tv,,the x-files,False
1998,tv,chris owens,the x-files,False
1998,tv,david duchovny,the x-files,False
1998,tv,gillian anderson,the x-files,False
1998,tv,"james pickens, jr",the x-files,False
1998,tv,mitch pileggi,the x-files,False
1998,tv,william b davis,the x-files,False
1998,tv,calista flockhart,ally mcbeal,False
1998,tv,amy pietz,caroline in the city,False
1998,tv,lisa kudrow,friends,False
1998,tv,julia louis-dreyfus,seinfeld,False
1998,tv,tracey ullman,tracey takes on,True
1998,tv,annie potts,any day now,False
1998,tv,christine lahti,chicago hope,False
1998,tv,julianna margulies,er,True
1998,tv,kim delaney,nypd blue,False
1998,tv,gillian anderson,the x-files,False
1998,actress,cate blanchett,elizabeth,False
1998,actress,emily watson,hilary and jackie,False
1998,actress,jane horrocks,little voice,False
1998,actress,meryl streep,one true thing,False
1998,actress,gwyneth paltrow,shakespeare in love,True
1998,supporting actress,lynn redgrave,gods and monsters,False
1998,supporting actress,rachel griffiths,hilary and jackie,False
1998,supporting actress,brenda blethyn,little voice,False
1998,supporting actress,kathy bates,primary colors,True
1998,supporting actress,judi dench,shakespeare in love,False
1998,tv,mary steenburgen,about sarah,False
1998,tv,olympia dukakis,armistead maupin's more tales of city,False
1998,tv,angelina jolie,gia,True
1998,tv,ann-margret ,life of the party: the pamela harriman story,False
1998,tv,stockard channing,the baby dance,False
1998,honorary,sidney poitier,,True
1998,tv,peter macnicol,ally mcbeal,False
1998,tv,david hyde pierce,frasier,False
1998,tv,kelsey grammer,frasier,False
1998,tv,jason alexander,seinfeld,False
1998,tv,michael j fox,spin city,True
1998,tv,anthony edwards,er,False
1998,tv,sam waterston,law & order,True
1998,tv,dennis franz,nypd blue,False
1998,tv,jimmy smits,nypd blue,False
1998,tv,david duchovny,the x-files,False
1998,actor,nick nolte,affliction,False
1998,actor,ian mckellen,gods and monsters,False
1998,actor,roberto benigni,life is beautiful,True
1998,actor,tom hanks,saving private ryan,False
1998,actor,joseph fiennes,shakespeare in love,False
1998,supporting actor,robert duvall,a civil action,True
1998,supporting actor,billy bob thornton,a simple plan,False
1998,supporting actor,james coburn,affliction,False
1998,supporting actor,geoffrey rush,shakespeare in love,False
1998,supporting actor,david kelly,waking ned devine,False
1998,tv,charles s dutton,blind faith,False
1998,tv,james garner,legalese,False
1998,tv,christopher reeve,rear window,True
1998,tv,ray liotta,the rat pack,False
1998,tv,ben kingsley,the tale of sweeney todd,False
1998,tv,stanley tucci,winchell,False
1997,picture,alfred molina,boogie nights,False
1997,picture,burt reynolds,boogie nights,False
1997,picture,don cheadle,boogie nights,False
1997,picture,heather graham,boogie nights,False
1997,picture,john c reilly,boogie nights,False
1997,picture,julianne moore,boogie nights,False
1997,picture,luis guzman,boogie nights,False
1997,picture,mark wahlberg,boogie nights,False
1997,picture,melora walters,boogie nights,False
1997,picture,nicole ari parker,boogie nights,False
1997,picture,philip baker hall,boogie nights,False
1997,picture,philip seymour hoffman,boogie nights,False
1997,picture,ricky jay,boogie nights,False
1997,picture,robert ridgley,boogie nights,False
1997,picture,thomas jane,boogie nights,False
1997,picture,william h macy,boogie nights,False
1997,picture,ben affleck,good will hunting,False
1997,picture,matt damon,good will hunting,False
1997,picture,minnie driver,good will hunting,False
1997,picture,robin williams,good will hunting,False
1997,picture,stellan skarsgård,good will hunting,False
1997,picture,danny devito,l.a. confidential,False
1997,picture,david strathairn,l.a. confidential,False
1997,picture,guy pearce,l.a. confidential,False
1997,picture,james cromwell,l.a. confidential,False
1997,picture,kevin spacey,l.a. confidential,False
1997,picture,kim basinger,l.a. confidential,False
1997,picture,russell crowe,l.a. confidential,False
1997,picture,bruce jones,the full monty,True
1997,picture,deirdre costello,the full monty,True
1997,picture,emily woof,the full monty,True
1997,picture,hugo speer,the full monty,True
1997,picture,lesley sharp,the full monty,True
1997,picture,mark addy,the full monty,True
1997,picture,paul barber,the full monty,True
1997,picture,robert carlyle,the full monty,True
1997,picture,steve huison,the full monty,True
1997,picture,tom wilkinson,the full monty,True
1997,picture,william snape,the full monty,True
1997,picture,bernard fox,titanic,False
1997,picture,bernard hill,titanic,False
1997,picture,bill paxton,titanic,False
1997,picture,billy zane,titanic,False
1997,picture,danny nucci,titanic,False
1997,picture,david warner,titanic,False
1997,picture,francis fisher,titanic,False
1997,picture,gloria stuart,titanic,False
1997,picture,jonathan hyde,titanic,False
1997,picture,kate winslet,titanic,False
1997,picture,kathy bates,titanic,False
1997,picture,leonardo dicaprio,titanic,False
1997,picture,suzy amis,titanic,False
1997,picture,victor garber,titanic,False
1997,tv,,3rd rock from the sun,False
1997,tv,elmarie wendel,3rd rock from the sun,False
1997,tv,french stewart,3rd rock from the sun,False
1997,tv,jane curtin,3rd rock from the sun,False
1997,tv,john lithgow,3rd rock from the sun,False
1997,tv,joseph gordon-levitt,3rd rock from the sun,False
1997,tv,kristen johnston,3rd rock from the sun,False
1997,tv,simbi khali,3rd rock from the sun,False
1997,tv,wayne knight,3rd rock from the sun,False
1997,tv,,ally mcbeal,False
1997,tv,calista flockhart,ally mcbeal,False
1997,tv,courtney thorne-smith,ally mcbeal,False
1997,tv,gil bellows,ally mcbeal,False
1997,tv,greg germann,ally mcbeal,False
1997,tv,jane krakowski,ally mcbeal,False
1997,tv,lisa nicole carson,ally mcbeal,False
1997,tv,peter macnicol,ally mcbeal,False
1997,tv,,frasier,False
1997,tv,dan butler,frasier,False
1997,tv,david hyde pierce,frasier,False
1997,tv,jane leeves,frasier,False
1997,tv,john mahoney,frasier,False
1997,tv,kelsey grammer,frasier,False
1997,tv,peri gilpin,frasier,False
1997,tv,,mad about you,False
1997,tv,cynthia harris,mad about you,False
1997,tv,helen hunt,mad about you,False
1997,tv,john pankow,mad about you,False
1997,tv,leila kenzle,mad about you,False
1997,tv,louis zorich,mad about you,False
1997,tv,paul reiser,mad about you,False
1997,tv,robin bartlett,mad about you,False
1997,tv,,seinfeld,True
1997,tv,jason alexander,seinfeld,True
1997,tv,jerry seinfeld,seinfeld,True
1997,tv,julia louis-dreyfus,seinfeld,True
1997,tv,michael richards,seinfeld,True
1997,tv,,chicago hope,False
1997,tv,adam arkin,chicago hope,False
1997,tv,christine lahti,chicago hope,False
1997,tv,hector elizondo,chicago hope,False
1997,tv,jayne brook,chicago hope,False
1997,tv,mark harmon,chicago hope,False
1997,tv,peter berg,chicago hope,False
1997,tv,rocky carroll,chicago hope,False
1997,tv,stacey edwards,chicago hope,False
1997,tv,vondie curtis-hall,chicago hope,False
1997,tv,,er,True
1997,tv,alex kingston,er,True
1997,tv,anthony edwards,er,True
1997,tv,eriq la salle,er,True
1997,tv,george clooney,er,True
1997,tv,gloria reuben,er,True
1997,tv,julianna margulies,er,True
1997,tv,laura innes,er,True
1997,tv,maria bello,er,True
1997,tv,noah wyle,er,True
1997,tv,,law & order,False
1997,tv,benjamin bratt,law & order,False
1997,tv,carey lowell,law & order,False
1997,tv,jerry orbach,law & order,False
1997,tv,s epatha merkerson,law & order,False
1997,tv,sam waterston,law & order,False
1997,tv,steven hill,law & order,False
1997,tv,,nypd blue,False
1997,tv,andrea thompson,nypd blue,False
1997,tv,dennis franz,nypd blue,False
1997,tv,gordon clapp,nypd blue,False
1997,tv,james mcdaniel,nypd blue,False
1997,tv,jimmy smits,nypd blue,False
1997,tv,kim delaney,nypd blue,False
1997,tv,nicholas turturro,nypd blue,False
1997,tv,,the x-files,False
1997,tv,david duchovny,the x-files,False
1997,tv,gillian anderson,the x-files,False
1997,tv,mitch pileggi,the x-files,False
1997,tv,william b davis,the x-files,False
1997,tv,calista flockhart,ally mcbeal,False
1997,tv,ellen degeneres,ellen,False
1997,tv,helen hunt,mad about you,False
1997,tv,julia louis-dreyfus,seinfeld,True
1997,tv,kirstie alley,veronica's closet,False
1997,tv,christine lahti,chicago hope,False
1997,tv,julianna margulies,er,True
1997,tv,kim delaney,nypd blue,False
1997,tv,gillian anderson,the x-files,False
1997,tv,della reese,touched by an angel,False
1997,actress,helen hunt,as good as it gets,True
1997,actress,pam grier,jackie brown,False
1997,actress,judi dench,mrs. brown,False
1997,actress,robin wright,she's so lovely,False
1997,actress,helena bonham carter,the wings of the dove,False
1997,actress,kate winslet,titanic,False
1997,supporting actress,julianne moore,boogie nights,False
1997,supporting actress,minnie driver,good will hunting,False
1997,supporting actress,kim basinger,l.a. confidential,True
